id,geom,addr_postcode,addr_conscriptionnumber,addr_streetnumber,addr_street,addr_housenumber,id_cons,addr_conscription,wd_cons
node_296574358,POINT(14.4241143 50.0843602),11000,846,2,Na příkopě,846/2,relation_431323,Nové Město,Q753219
node_296633782,POINT(14.4209917 50.0826044),11000,38,36,Národní,38/36,relation_431323,Nové Město,Q753219
node_296588122,POINT(14.4301139 50.0817063),11000,917,9,Opletalova,917/9,relation_431323,Nové Město,Q753219
node_296595234,POINT(14.4236019 50.0832625),11000,757,14,Jungmannovo náměstí,757/14,relation_431323,Nové Město,Q753219
node_296615777,POINT(14.4363136 50.0905762),11000,1757,41,Na Poříčí,1757/41,relation_431323,Nové Město,Q753219
node_296633253,POINT(14.4303509 50.0811820),11000,925,14,Opletalova,925/14,relation_431323,Nové Město,Q753219
node_296632833,POINT(14.4214352 50.0827072),11000,37,38,Národní,37/38,relation_431323,Nové Město,Q753219
node_296573519,POINT(14.4141325 50.0803178),11000,2058,2,Ostrovní,2058/2,relation_431323,Nové Město,Q753219
node_296615844,POINT(14.4161203 50.0776312),11000,207,11,Myslíkova,207/11,relation_431323,Nové Město,Q753219
node_296633093,POINT(14.4186678 50.0783689),11000,172,1,Černá,172/1,relation_431323,Nové Město,Q753219
node_296611025,POINT(14.4306996 50.0912031),11000,1096,30,Soukenická,1096/30,relation_431323,Nové Město,Q753219
node_296588900,POINT(14.4190642 50.0783406),11000,171,31,Myslíkova,171/31,relation_431323,Nové Město,Q753219
node_296594297,POINT(14.4302987 50.0774654),11000,1581,69,Legerova,1581/69,relation_431323,Nové Město,Q753219
node_296627779,POINT(14.4242834 50.0793472),11000,693,28,Školská,693/28,relation_431323,Nové Město,Q753219
node_296615688,POINT(14.4361079 50.0936528),11000,65,14,nábřeží Ludvíka Svobody,65/14,relation_431323,Nové Město,Q753219
node_296610887,POINT(14.4298486 50.0815306),11000,918,7,Opletalova,918/7,relation_431323,Nové Město,Q753219
node_296610980,POINT(14.4182428 50.0791027),11000,1506,12,Černá,1506/12,relation_431323,Nové Město,Q753219
node_296633047,POINT(14.4264711 50.0815829),11000,794,38,Václavské náměstí,794/38,relation_431323,Nové Město,Q753219
node_296633068,POINT(14.4329540 50.0858008),11000,984,18,Senovážné náměstí,984/18,relation_431323,Nové Město,Q753219
node_296650575,POINT(14.4283261 50.0846670),11000,887,18,Nekázanka,887/18,relation_431323,Nové Město,Q753219
node_296594061,POINT(14.4280056 50.0814646),11000,820,41,Václavské náměstí,820/41,relation_431323,Nové Město,Q753219
node_296610903,POINT(14.4287121 50.0898405),11000,1109,5,Truhlářská,1109/5,relation_431323,Nové Město,Q753219
node_296610536,POINT(14.4249401 50.0801677),11000,699,5,V jámě,699/5,relation_431323,Nové Město,Q753219
node_296593670,POINT(14.4318844 50.0864817),11000,1491,3,Dlážděná,1491/3,relation_431323,Nové Město,Q753219
node_296610529,POINT(14.4224686 50.0799852),11000,733,6,Jungmannova,733/6,relation_431323,Nové Město,Q753219
node_296588345,POINT(14.4247521 50.0780200),11000,1742,23,Řeznická,1742/23,relation_431323,Nové Město,Q753219
node_296573703,POINT(14.4173855 50.0786274),11000,178,10,Křemencova,178/10,relation_431323,Nové Město,Q753219
node_296615647,POINT(14.4285898 50.0896209),11000,1108,3,Truhlářská,1108/3,relation_431323,Nové Město,Q753219
node_296650794,POINT(14.4267167 50.0779925),11000,586,10,Ve Smečkách,586/10,relation_431323,Nové Město,Q753219
node_296650422,POINT(14.4362804 50.0861081),11000,1611,3,U Bulhara,1611/3,relation_431323,Nové Město,Q753219
node_296588369,POINT(14.4174401 50.0802841),11000,1265,11,V jirchářích,1265/11,relation_431323,Nové Město,Q753219
node_296587847,POINT(14.4362284 50.0926924),11000,65,29,Klimentská,65/29,relation_431323,Nové Město,Q753219
node_296573620,POINT(14.4322708 50.0889525),11000,1043,11,Havlíčkova,1043/11,relation_431323,Nové Město,Q753219
node_296610608,POINT(14.4250981 50.0827799),11000,783,24,Václavské náměstí,783/24,relation_431323,Nové Město,Q753219
node_296593703,POINT(14.4347083 50.0864683),11000,1015,53,Opletalova,1015/53,relation_431323,Nové Město,Q753219
node_296573572,POINT(14.4301238 50.0906279),11000,1100,21,Truhlářská,1100/21,relation_431323,Nové Město,Q753219
node_296589164,POINT(14.4353717 50.0908747),11000,1149,4,Biskupský dvůr,1149/4,relation_431323,Nové Město,Q753219
node_296588470,POINT(14.4182953 50.0789894),11000,1505,10,Černá,1505/10,relation_431323,Nové Město,Q753219
node_296594358,POINT(14.4234808 50.0774869),11000,1701,15,Žitná,1701/15,relation_431323,Nové Město,Q753219
node_296586669,POINT(14.4236779 50.0797383),11000,683,19,Školská,683/19,relation_431323,Nové Město,Q753219
node_296608199,POINT(14.4291844 50.0886207),11000,1077,1,Na Poříčí,1077/1,relation_431323,Nové Město,Q753219
node_296586601,POINT(14.4332785 50.0914311),11000,1178,9,Petrská,1178/9,relation_431323,Nové Město,Q753219
node_296596681,POINT(14.4288563 50.0798122),11000,804,26,Krakovská,804/26,relation_431323,Nové Město,Q753219
node_296629404,POINT(14.4168293 50.0795130),11000,1315,16,Křemencova,1315/16,relation_431323,Nové Město,Q753219
node_296575553,POINT(14.4212494 50.0804762),11000,1382,14,Vladislavova,1382/14,relation_431323,Nové Město,Q753219
node_296626335,POINT(14.4247914 50.0813253),11000,709,33,Vodičkova,709/33,relation_431323,Nové Město,Q753219
node_296634887,POINT(14.4356839 50.0868540),11000,1653,36,Hybernská,1653/36,relation_431323,Nové Město,Q753219
node_296586650,POINT(14.4254455 50.0832339),11000,835,13,Václavské náměstí,835/13,relation_431323,Nové Město,Q753219
node_296615124,POINT(14.4215938 50.0780661),11000,671,24,Karlovo náměstí,671/24,relation_431323,Nové Město,Q753219
node_296634851,POINT(14.4223524 50.0785500),11000,667,4,Navrátilova,667/4,relation_431323,Nové Město,Q753219
node_296617331,POINT(14.4166274 50.0794678),11000,1738,17,Křemencova,1738/17,relation_431323,Nové Město,Q753219
node_296596597,POINT(14.4234184 50.0808861),11000,724,8,Palackého,724/8,relation_431323,Nové Město,Q753219
node_296608396,POINT(14.4369395 50.0893779),11000,1324,25,Na Florenci,1324/25,relation_431323,Nové Město,Q753219
node_296629200,POINT(14.4365515 50.0866221),11000,1674,42,Hybernská,1674/42,relation_431323,Nové Město,Q753219
node_296648706,POINT(14.4285611 50.0912066),11000,2082,7a,Soukenická,2082/7a,relation_431323,Nové Město,Q753219
node_296615206,POINT(14.4152478 50.0799174),11000,221,31,Pštrossova,221/31,relation_431323,Nové Město,Q753219
node_296575453,POINT(14.4268954 50.0861311),11000,858,20,Na příkopě,858/20,relation_431323,Nové Město,Q753219
node_296611635,POINT(14.4239804 50.0777956),11000,660,3,Školská,660/3,relation_431323,Nové Město,Q753219
node_296625730,POINT(14.4164875 50.0805173),11000,144,18,Ostrovní,144/18,relation_431323,Nové Město,Q753219
node_296648216,POINT(14.4267831 50.0781435),11000,588,12,Ve Smečkách,588/12,relation_431323,Nové Město,Q753219
node_296635411,POINT(14.4174983 50.0779022),11000,185,19,Myslíkova,185/19,relation_431323,Nové Město,Q753219
node_296586294,POINT(14.4310938 50.0912849),11000,1756,34,Soukenická,1756/34,relation_431323,Nové Město,Q753219
node_296607875,POINT(14.4224922 50.0833637),11000,764,8,28. října,764/8,relation_431323,Nové Město,Q753219
node_296586300,POINT(14.4212788 50.0809604),11000,1477,20,Vladislavova,1477/20,relation_431323,Nové Město,Q753219
node_296592898,POINT(14.4297330 50.0919580),11000,1211,18,Klimentská,1211/18,relation_431323,Nové Město,Q753219
node_296575671,POINT(14.4268532 50.0787397),11000,602,15,Ve Smečkách,602/15,relation_431323,Nové Město,Q753219
node_296596397,POINT(14.4221430 50.0797930),11000,18,5,Jungmannova,18/5,relation_431323,Nové Město,Q753219
node_296586357,POINT(14.4194221 50.0820298),11000,63,30,Spálená,63/30,relation_431323,Nové Město,Q753219
node_296596751,POINT(14.4286825 50.0907721),11000,1087,8,Soukenická,1087/8,relation_431323,Nové Město,Q753219
node_296617750,POINT(14.4293980 50.0845192),11000,972,26,Jindřišská,972/26,relation_431323,Nové Město,Q753219
node_296635258,POINT(14.4361431 50.0905158),11000,1060,39,Na Poříčí,1060/39,relation_431323,Nové Město,Q753219
node_296575649,POINT(14.4363303 50.0887807),11000,1023,21,Na Florenci,1023/21,relation_431323,Nové Město,Q753219
node_296608110,POINT(14.4353240 50.0899261),11000,1934,38,Na Poříčí,1934/38,relation_431323,Nové Město,Q753219
node_296586462,POINT(14.4226517 50.0796565),11000,730,9,Vodičkova,730/9,relation_431323,Nové Město,Q753219
node_296632524,POINT(14.4347006 50.0912595),11000,1276,12,Biskupská,1276/12,relation_431323,Nové Město,Q753219
node_296572959,POINT(14.4201854 50.0806061),11000,76,15,Vladislavova,76/15,relation_431323,Nové Město,Q753219
node_296589811,POINT(14.4289447 50.0921844),11000,1238,3,Novomlýnská,1238/3,relation_431323,Nové Město,Q753219
node_296609248,POINT(14.4224579 50.0823440),11000,749,32,Jungmannova,749/32,relation_431323,Nové Město,Q753219
node_296574884,POINT(14.4144828 50.0776260),11000,246,12,Masarykovo nábřeží,246/12,relation_431323,Nové Město,Q753219
node_296649207,POINT(14.4224792 50.0800678),11000,734,8,Jungmannova,734/8,relation_431323,Nové Město,Q753219
node_296572908,POINT(14.4243281 50.0782802),11000,1736,12,Školská,1736/12,relation_431323,Nové Město,Q753219
node_296609307,POINT(14.4337825 50.0911943),11000,1136,15,Biskupská,1136/15,relation_431323,Nové Město,Q753219
node_296595801,POINT(14.4318300 50.0921062),11000,1652,36,Klimentská,1652/36,relation_431323,Nové Město,Q753219
node_296649234,POINT(14.4186885 50.0809755),11000,124,21,Ostrovní,124/21,relation_431323,Nové Město,Q753219
node_296596103,POINT(14.4331253 50.0862194),11000,1986,12,Senovážné náměstí,1986/12,relation_431323,Nové Město,Q753219
node_296589710,POINT(14.4365783 50.0907902),11000,1059,1,Těšnov,1059/1,relation_431323,Nové Město,Q753219
node_296616677,POINT(14.4183826 50.0800317),11000,156,24,Opatovická,156/24,relation_431323,Nové Město,Q753219
node_296609473,POINT(14.4160406 50.0789802),11000,1661,20,Pštrossova,1661/20,relation_431323,Nové Město,Q753219
node_296627160,POINT(14.4340032 50.0871415),11000,1010,26,Hybernská,1010/26,relation_431323,Nové Město,Q753219
node_296574638,POINT(14.4301459 50.0772067),11000,1573,53,Žitná,1573/53,relation_431323,Nové Město,Q753219
node_296573050,POINT(14.4272353 50.0819885),11000,825,27,Václavské náměstí,825/27,relation_431323,Nové Město,Q753219
node_296609566,POINT(14.4274623 50.0809309),11000,796,46,Václavské náměstí,796/46,relation_431323,Nové Město,Q753219
node_296574572,POINT(14.4153078 50.0797684),11000,220,29,Pštrossova,220/29,relation_431323,Nové Město,Q753219
node_296596175,POINT(14.4239594 50.0834876),11000,775,8,Václavské náměstí,775/8,relation_431323,Nové Město,Q753219
node_296586847,POINT(14.4274934 50.0853128),11000,2037,6,Nekázanka,2037/6,relation_431323,Nové Město,Q753219
node_296626789,POINT(14.4342052 50.0871377),11000,1011,28,Hybernská,1011/28,relation_431323,Nové Město,Q753219
node_296651230,POINT(14.4217957 50.0781195),11000,671,2,Řeznická,671/2,relation_431323,Nové Město,Q753219
node_296632538,POINT(14.4310006 50.0806495),11000,1622,9,Washingtonova,1622/9,relation_431323,Nové Město,Q753219
node_296617249,POINT(14.4168069 50.0809164),11000,130,10,Voršilská,130/10,relation_431323,Nové Město,Q753219
node_296608970,POINT(14.4281076 50.0789414),11000,1345,17,Krakovská,1345/17,relation_431323,Nové Město,Q753219
node_296593248,POINT(14.4183135 50.0802888),11000,154,26,Opatovická,154/26,relation_431323,Nové Město,Q753219
node_296648911,POINT(14.4233822 50.0810553),11000,719,7,Palackého,719/7,relation_431323,Nové Město,Q753219
node_296611651,POINT(14.4281470 50.0899759),11000,1963,6,Revoluční,1963/6,relation_431323,Nové Město,Q753219
node_296575224,POINT(14.4161114 50.0779246),11000,206,3,Pštrossova,206/3,relation_431323,Nové Město,Q753219
node_296589826,POINT(14.4175188 50.0780039),11000,185,1,Křemencova,185/1,relation_431323,Nové Město,Q753219
node_296596137,POINT(14.4265674 50.0780972),11000,1766,9,Ve Smečkách,1766/9,relation_431323,Nové Město,Q753219
node_296593283,POINT(14.4281923 50.0898308),11000,1081,4,Revoluční,1081/4,relation_431323,Nové Město,Q753219
node_296587275,POINT(14.4298748 50.0910242),11000,1094,22,Soukenická,1094/22,relation_431323,Nové Město,Q753219
node_296575011,POINT(14.4175047 50.0784655),11000,177,8,Křemencova,177/8,relation_431323,Nové Město,Q753219
node_296609054,POINT(14.4166463 50.0813467),11000,138,14,Voršilská,138/14,relation_431323,Nové Město,Q753219
node_296592021,POINT(14.4281983 50.0849849),11000,880,11,Nekázanka,880/11,relation_431323,Nové Město,Q753219
node_296644526,POINT(14.4226766 50.0832364),11000,764,4,Jungmannovo náměstí,764/4,relation_431323,Nové Město,Q753219
node_296604509,POINT(14.4298486 50.0772243),11000,1574,51,Žitná,1574/51,relation_431323,Nové Město,Q753219
node_296580484,POINT(14.4158992 50.0798390),11000,148,4,V jirchářích,148/4,relation_431323,Nové Město,Q753219
node_296600390,POINT(14.4350728 50.0922908),11000,1746,8,Helmova,1746/8,relation_431323,Nové Město,Q753219
node_296591233,POINT(14.4324874 50.0913179),11000,1426,1,Petrská,1426/1,relation_431323,Nové Město,Q753219
node_296643466,POINT(14.4348453 50.0901197),11000,1065,29,Na Poříčí,1065/29,relation_431323,Nové Město,Q753219
node_296591132,POINT(14.4168630 50.0807599),11000,130,8,Voršilská,130/8,relation_431323,Nové Město,Q753219
node_296583056,POINT(14.4280148 50.0787154),11000,1346,15,Krakovská,1346/15,relation_431323,Nové Město,Q753219
node_296592236,POINT(14.4328587 50.0898442),11000,1072,15,Na Poříčí,1072/15,relation_431323,Nové Město,Q753219
node_296580447,POINT(14.4314197 50.0827875),11000,1441,18,Růžová,1441/18,relation_431323,Nové Město,Q753219
node_296582471,POINT(14.4225912 50.0831983),11000,763,3,Jungmannovo náměstí,763/3,relation_431323,Nové Město,Q753219
node_296620522,POINT(14.4184131 50.0798892),11000,157,22,Opatovická,157/22,relation_431323,Nové Město,Q753219
node_296571934,POINT(14.4244474 50.0791076),11000,691,24,Školská,691/24,relation_431323,Nové Město,Q753219
node_296623860,POINT(14.4236647 50.0807899),11000,726,12,Palackého,726/12,relation_431323,Nové Město,Q753219
node_296621923,POINT(14.4265976 50.0847525),11000,894,4,Panská,894/4,relation_431323,Nové Město,Q753219
node_296631012,POINT(14.4141118 50.0799529),11000,227,34,Masarykovo nábřeží,227/34,relation_431323,Nové Město,Q753219
node_296604530,POINT(14.4296364 50.0827433),11000,1419,11,Politických vězňů,1419/11,relation_431323,Nové Město,Q753219
node_296598925,POINT(14.4249365 50.0814380),11000,708,35,Vodičkova,708/35,relation_431323,Nové Město,Q753219
node_296630887,POINT(14.4264928 50.0779182),11000,1767,7,Ve Smečkách,1767/7,relation_431323,Nové Město,Q753219
node_296601365,POINT(14.4167177 50.0796392),11000,164,18,Křemencova,164/18,relation_431323,Nové Město,Q753219
node_296652406,POINT(14.4319341 50.0871326),11000,1003,14,Hybernská,1003/14,relation_431323,Nové Město,Q753219
node_296578070,POINT(14.4294691 50.0787080),11000,1592,17,Mezibranská,1592/17,relation_431323,Nové Město,Q753219
node_296578626,POINT(14.4301420 50.0829514),11000,1419,3,Olivova,1419/3,relation_431323,Nové Město,Q753219
node_296652617,POINT(14.4246630 50.0779014),11000,649,20,Řeznická,649/20,relation_431323,Nové Město,Q753219
node_296582535,POINT(14.4364475 50.0902795),11000,1894,46,Na Poříčí,1894/46,relation_431323,Nové Město,Q753219
node_296605814,POINT(14.4347855 50.0902435),11000,1065,1,Biskupská,1065/1,relation_431323,Nové Město,Q753219
node_296640406,POINT(14.4161426 50.0798878),11000,149,6,V jirchářích,149/6,relation_431323,Nové Město,Q753219
node_296582068,POINT(14.4273476 50.0834212),11000,900,7,Jindřišská,900/7,relation_431323,Nové Město,Q753219
node_296612708,POINT(14.4222822 50.0813845),11000,31,23,Jungmannova,31/23,relation_431323,Nové Město,Q753219
node_296637322,POINT(14.4335730 50.0887457),11000,1420,3,Na Florenci,1420/3,relation_431323,Nové Město,Q753219
node_296621804,POINT(14.4147313 50.0785738),11000,240,4,Šítkova,240/4,relation_431323,Nové Město,Q753219
node_296571964,POINT(14.4303339 50.0907009),11000,1520,23,Truhlářská,1520/23,relation_431323,Nové Město,Q753219
node_296601629,POINT(14.4307100 50.0833124),11000,1398,12,Růžová,1398/12,relation_431323,Nové Město,Q753219
node_296583215,POINT(14.4320981 50.0869998),110 00,1003,7,Dlážděná,1003/7,relation_431323,Nové Město,Q753219
node_296603024,POINT(14.4314359 50.0922777),11000,2065,17,Klimentská,2065/17,relation_431323,Nové Město,Q753219
node_296646231,POINT(14.4144585 50.0778054),11000,247,14,Masarykovo nábřeží,247/14,relation_431323,Nové Město,Q753219
node_296582357,POINT(14.4272393 50.0795725),11000,1920,27,Ve Smečkách,1920/27,relation_431323,Nové Město,Q753219
node_296577369,POINT(14.4254660 50.0799510),11000,1671,7,V jámě,1671/7,relation_431323,Nové Město,Q753219
node_296571601,POINT(14.4347366 50.0915531),11000,1157,16,Petrská,1157/16,relation_431323,Nové Město,Q753219
node_296583855,POINT(14.4303801 50.0912768),11000,1191,19,Soukenická,1191/19,relation_431323,Nové Město,Q753219
node_296591784,POINT(14.4250781 50.0776750),11000,611,14,Štěpánská,611/14,relation_431323,Nové Město,Q753219
node_296592265,POINT(14.4273179 50.0792709),11000,594,26,Ve Smečkách,594/26,relation_431323,Nové Město,Q753219
node_296623914,POINT(14.4180767 50.0790880),11000,1704,11,Černá,1704/11,relation_431323,Nové Město,Q753219
node_296584719,POINT(14.4212349 50.0801482),11000,44,10,Vladislavova,44/10,relation_431323,Nové Město,Q753219
